RIS_name,mouse_symbol,Product,MGI,mouse_chr,retrovirus,transposon
Btl13,Sulf2,sulfatase 2,MGI:1919293,chr2,5,0
ND,Sult2b1,"sulfotransferase family, cytosolic, 2B, member 1",MGI:1926342,chr7,0,1
ND,Sumf1,sulfatase modifying factor 1,MGI:1889844,chr6,0,1
ND,Sunc1,Sad1 and UNC84 domain containing 1,MGI:3041199,chr11,0,1
ND,Supt3h,suppressor of Ty 3 homolog (S. cerevisiae),MGI:1923723,chr17,3,0
Supt6h,Supt6h,suppressor of Ty 6 homolog (S. cerevisiae),MGI:107726,chr11,2,0
ND,Supt7l,suppressor of Ty 7 (S. cerevisiae)-like,MGI:1919445,chr5,1,0
ND,Supv3l1,"suppressor of var1, 3-like 1 (S. cerevisiae)",MGI:2441711,chr10,1,0
Con1,Susd3,sushi domain containing 3,MGI:1913579,chr13,4,0
ND,Suv420h2,suppressor of variegation 4-20 homolog 2 (Drosophila),MGI:2385262,chr7,2,0
ND,Sval1,seminal vesicle antigen-like 1,MGI:1918828,chr6,0,2
ND,Sval3,seminal vesicle antigen-like 3,MGI:3047714,chr6,0,1
ND,Svil,supervillin,MGI:2147319,chr18,3,0
Evi83,Swap70,SWA-70 protein,MGI:1298390,chr7,3,0
1200008N06Rik,Syde1,"synapse defective 1, Rho GTPase, homolog 1 (C. elegans)",MGI:1918959,chr10,4,0
ND,Syf2,"SYF2 homolog, RNA splicing factor (S. cerevisiae)",MGI:1915842,chr4,1,0
ND,Syk,spleen tyrosine kinase,MGI:99515,chr13,1,0
ND,Syncrip,"synaptotagmin binding, cytoplasmic RNA interacting protein",MGI:1891690,chr9,0,1
ND,Syne1,synaptic nuclear envelope 1,MGI:1927152,chr10,1,1
ND,Syne2,synaptic nuclear envelope 2,MGI:2449316,chr12,1,0
cm12-npending,Sypl,synaptophysin-like protein,MGI:108081,chr12,1,0
ND,Syt1,synaptotagmin I,MGI:99667,chr10,0,2
ND,Syt10,synaptotagmin X,MGI:1859546,chr15,0,1
ND,Syt11,synaptotagmin XI,MGI:1859547,chr3,3,0
ND,Syt2,synaptotagmin II,MGI:99666,chr1,1,1
ND,Sytl2,synaptotagmin-like 2,MGI:1933366,chr7,1,0
ND,Syvn1,"synovial apoptosis inhibitor 1, synoviolin",MGI:1921376,chr19,1,0
ND,T2bp,Traf2 binding protein,MGI:2182965,chr3,2,0
ND,Tacr3,tachykinin receptor 3,MGI:892968,chr3,0,1
ND,Tacstd1,tumor-associated calcium signal transducer 1,MGI:106653,chr17,2,0
ND,Taf3,"TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated factor",MGI:2388097,chr2,1,0
ND,Tagln2,transgelin 2,MGI:1312985,chr1,2,0
ND,Tal2,T-cell acute lymphocytic leukemia 2,MGI:99540,chr4,1,0
ND,Tanc2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",MGI:2444121,chr11,0,1
ND,Tank,TRAF family member-associated Nf-kappa B activator,MGI:107676,chr2,0,1
ND,Taok1,TAO kinase 1,MGI:1914490,chr11,0,1
Tap2,Tap2,"transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)",MGI:98484,chr17,3,0
ND,Tars,threonyl-tRNA synthetase,MGI:106314,chr15,0,1
ND,Tas2r108,"taste receptor, type 2, member 108",MGI:2681210,chr6,0,1
ND,Tas2r118,"taste receptor, type 2, member 118",MGI:2681247,chr6,0,1
ND,Tas2r119,"taste receptor, type 2, member 119",MGI:2681253,chr15,1,0
ND,Tas2r143,"taste receptor, type 2, member 143",MGI:2681310,ND,1,0
ND,Tax1bp1,Tax1 (human T-cell leukemia virus type I) binding protein 1,MGI:1289308,chr6,1,0
ND,Tbc1d1,"TBC1 domain family, member 1",MGI:1889508,chr5,3,1
Tbc1d12,Tbc1d12,"TBC1D12: TBC1 domain family, member 12",MGI:2384803,chr19,2,0
ND,Tbc1d13,"TBC1 domain family, member 13",MGI:2385326,chr2,1,0
ND,Tbc1d16,"TBC1 domain family, member 16",MGI:2652878,chr11,2,0
ND,Tbc1d19,"TBC1 domain family, member 19",MGI:1914499,chr5,1,0
ND,Tbc1d22a,"TBC1 domain family, member 22a",MGI:1289265,chr15,3,0
ND,Tbc1d2b,"TBC1 domain family, member 2B",MGI:1914266,chr9,3,0
ND,Tbc1d5,"TBC1 domain family, member 5",MGI:1919488,chr17,1,1
ND,Tbc1d8b,"TBC1 domain family, member 8B",MGI:1918101,chrX,1,0
ND,Tbc1d9b,"TBC1 domain family, member 9B",MGI:1924045,chr11,1,0
ND,Tbcb,tubulin folding cofactor B,MGI:1913661,chr7,1,0
ND,Tbcc,tubulin-specific chaperone c,MGI:1919976,chr17,1,0
ND,Tbcel,tubulin folding cofactor E-like,MGI:1925543,chr9,0,1
ND,Tbl1x,transducin (beta)-like 1 X-linked,MGI:1336172,chrX,2,0
ND,Tbl1xr1,transducin (beta)-like 1X-linked receptor 1,MGI:2441730,chr3,1,1
ND,Tbpl1,TATA box binding protein-like 1,MGI:1339946,chr10,1,0
ND,Tbrg4,transforming growth factor beta regulated gene 4,MGI:1100868,chr11,1,0
Tbx21,Tbx21,T-box 21,MGI:1888984,chr11,2,0
ND,Tbxas1,"thromboxane A synthase 1, platelet",MGI:98497,chr6,0,1
ND,Tcea1,transcription elongation factor A (SII) 1,MGI:1196624,chr1,1,0
ND,Tceb3,"transcription elongation factor B (SIII), polypeptide 3",MGI:1351315,chr4,1,0
Dkmi17,Tcf12,transcription factor 12,MGI:101877,chr9,4,0
Cis5,Tcf25,transcription factor 25 (basic helix-loop-helix),MGI:1914105,chr8,1,0
ND,Tcf3,transcription factor 3,MGI:1202876,chr6,1,0
KNC_009,Tcf4,transcription factor 4,MGI:98506,chr18,5,0
Tcfap4,Tcfap4,transcription factor AP4,MGI:103239,chr16,4,0
ND,Tcfcp2l1,transcription factor CP2-like 1,MGI:2444691,chr1,0,1
Evi104,Tcfe2a,transcription factor E2a,MGI:98510,chr10,11,0
Evi133,Tcfeb,transcription factor EB,MGI:103270,chr17,3,0
Tcirg1,Tcirg1,"T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3",MGI:1350931,chr19,5,0
ND,Tcof1,"Treacher Collins Franceschetti syndrome 1, homolog",MGI:892003,chr18,3,0
ND,Tdrd3,tudor domain containing 3,MGI:2444023,chr14,0,1
ND,Tdrkh,tudor and KH domain containing protein,MGI:1919884,chr3,0,1
ND,Tead1,TEA domain family member 1,MGI:101876,chr7,0,1
ND,Tek,endothelial-specific receptor tyrosine kinase,MGI:98664,chr4,0,2
ND,Tep1,telomerase associated protein 1,MGI:109573,chr14,1,0
ND,Tera,"teratocarcinoma expressed, serine rich",MGI:1929091,chr6,1,0
ND,Tesc,tescalcin,MGI:1930803,chr5,1,0
ND,Tex2,testis expressed gene 2,MGI:102465,chr11,1,0
Srisnf2l,Tex264,testis expressed gene 264,MGI:1096570,chr9,2,0
ND,Tfdp1,transcription factor Dp 1,MGI:101934,chr8,1,0
ND,Tfrc,transferrin receptor,MGI:98822,chr16,1,0
ND,Tg,thyroglobulin,MGI:98733,chr15,4,0
ND,Tgfa,transforming growth factor alpha,MGI:98724,chr6,1,0
ND,Tgfbi,"transforming growth factor, beta induced",MGI:99959,chr13,1,0
ND,Tgfbr2,"transforming growth factor, beta receptor II",MGI:98729,chr9,2,0
ND,Tgif1,TG interacting factor 1,MGI:1194497,chr17,1,0
ND,Tgm5,transglutaminase 5,MGI:1921426,chr2,0,1
ND,Tgm6,transglutaminase 6,MGI:3044321,chr2,0,1
ND,Tgoln1,trans-golgi network protein,MGI:105080,chr6,1,0
Evi50,Th1l,TH1-like homolog (Drosophila),MGI:1926424,chr2,4,0
ND,Tha1,threonine aldolase 1,MGI:1919026,chr11,1,0
Btl64,Thada,thyroid adenoma associated,MGI:3039623,chr17,2,0
ND,Thbs1,thrombospondin 1,MGI:98737,chr2,2,0
ND,Thbs2,thrombospondin 2,MGI:98738,chr17,2,0
ND,Thnsl2,threonine synthase-like 2 (bacterial),MGI:3041254,chr6,0,2
ND,Thoc2,THO complex 2,MGI:2442413,chrX,1,0
ND,Thoc4,THO complex 4,MGI:1341044,chr11,1,0
ND,Thoc7,THO complex 7 homolog (Drosophila),MGI:1913481,chr14,0,1
ND,Thsd7b,"thrombospondin, type I, domain containing 7B",MGI:2443925,chr1,0,1
ND,Thumpd3,THUMP domain containing 3,MGI:1277973,chr6,2,0
Thy1,Thy1,"thymus cell antigen 1, theta",MGI:98747,chr9,2,0
Tiam1,Tiam1,T-cell lymphoma invasion and metastasis 1,MGI:103306,ND,13,0
ND,Tiam2,T-cell lymphoma invasion and metastasis 2,MGI:1344338,chr17,1,0
ND,Ticam2,toll-like receptor adaptor molecule 2,MGI:3040056,chr18,0,1
ND,Tie1,tyrosine kinase receptor 1,MGI:99906,chr4,1,0
ND,Tigd2,tigger transposable element derived 2,MGI:1915390,chr6,0,1
ND,Timeless,timeless homolog (Drosophila),MGI:1321393,chr10,1,0
ND,Tjap1,tight junction associated protein 1,MGI:1921344,chr17,1,0
ND,Tle1,"transducin-like enhancer of split 1, homolog of Drosophila E(spl)",MGI:104636,chr4,2,3
ND,Tle3,"transducin-like enhancer of split 3, homolog of Drosophila E(spl)",MGI:104634,chr9,5,0
ND,Tln2,talin 2,MGI:1917799,chr9,1,0
ND,Tlr7,toll-like receptor 7,MGI:2176882,chrX,1,0
ND,Tm6sf1,transmembrane 6 superfamily member 1,MGI:1933209,chr7,1,0
ND,Tm7sf4,transmembrane 7 superfamily member 4,MGI:1923016,chr15,0,1
ND,Tm9sf2,transmembrane 9 superfamily member 2,MGI:1915309,chr14,1,0
ND,Tm9sf4,transmembrane 9 superfamily protein member 4,MGI:2139220,chr2,1,0
ND,Tmc1,transmembrane channel-like gene family 1,MGI:2151016,chr19,1,0
ND,Tmc3,transmembrane channel-like gene family 3,MGI:2669033,chr7,0,1
ND,Tmc6,transmembrane channel-like gene family 6,MGI:1098686,chr11,1,0
ND,Tmcc2,transmembrane and coiled-coil domains 2,MGI:1916125,chr1,1,0
ND,Tmed1,transmembrane emp24 domain containing 1,MGI:106201,chr9,1,0
ND,Tmed10,transmembrane emp24-like trafficking protein 10 (yeast),MGI:1915831,chr12,3,0
ND,Tmed3,transmembrane emp24 domain containing 3,MGI:1913361,chr9,1,0
ND,Tmed5,transmembrane emp24 protein transport domain containing 5,MGI:1921586,chr5,1,0
ND,Tmed8,transmembrane emp24 domain containing 8,MGI:1923480,chr12,2,0
ND,Tmeff1,transmembrane protein with EGF-like and two follistatin-like domains 1,MGI:1926810,chr4,0,1
ND,Tmeff2,transmembrane protein with EGF-like and two follistatin-like domains 2,MGI:1861735,chr1,1,2
ND,Tmem103,transmembrane protein 103,MGI:1919349,chr9,0,1
Btl56,Tmem104,transmembrane protein 104,MGI:2444222,chr11,3,0
ND,Tmem106b,transmembrane protein 106B,MGI:1919150,chr6,1,0
ND,Tmem107,transmembrane protein 107,MGI:1914160,chr11,2,0
ND,Tmem108,transmembrane protein 108,MGI:1932411,chr9,3,0
ND,Tmem11,transmembrane protein 11,MGI:2144726,chr11,1,0
ND,Tmem111,transmembrane protein 111,MGI:1913337,chr6,1,0
Btl24,Tmem112,transmembrane protein 112,MGI:1923733,chr17,4,0
ND,Tmem119,transmembrane protein 119,MGI:2385228,chr5,1,0
ND,Tmem130,transmembrane protein 130,MGI:3607706,chr5,1,0
ND,Tmem131,transmembrane protein 131,MGI:1927110,chr1,1,1
ND,Tmem132e,transmembrane protein 132E,MGI:2685490,chr11,1,0
ND,Tmem135,transmembrane protein 135,MGI:1920009,chr7,2,0
ND,Tmem136,transmembrane protein 136,MGI:2685030,chr9,1,0
ND,Tmem138,transmembrane protein 138,MGI:1920232,chr19,1,0
ND,Tmem154,transmembrane protein 154,MGI:2444725,chr3,1,1
ND,Tmem157,transmembrane protein 157,MGI:1914948,chr1,1,0
ND,Tmem161a,transmembrane protein 161A,MGI:2384577,chr8,1,0
ND,Tmem16b,transmembrane protein 16B,MGI:2387214,chr6,0,1
ND,Tmem16f,transmembrane protein 16F,MGI:2145890,chr15,4,0
ND,Tmem16k,transmembrane protein 16K,MGI:2143103,chr9,0,1
ND,Tmem18,transmembrane protein 18,MGI:2387176,chr12,1,0
ND,Tmem189,transmembrane protein 189,MGI:2142624,chr2,1,0
ND,Tmem26,transmembrane protein 26,MGI:2143537,chr10,1,0
ND,Tmem30b,transmembrane protein 30B,MGI:2442082,chr12,1,0
ND,Tmem38b,transmembrane protein 38B,MGI:1098718,chr4,1,1
Btl54,Tmem49,transmembrane protein 49,MGI:1923159,chr11,4,0
ND,Tmem51,transmembrane protein 51,MGI:2384874,chr4,1,0
ND,Tmem54,transmembrane protein 54,MGI:1913510,chr4,0,1
ND,Tmem55b,transmembrane protein 55b,MGI:2448501,chr14,1,0
ND,Tmem65,transmembrane protein 65,MGI:1922118,chr15,1,1
ND,Tmem68,transmembrane protein 68,MGI:1919348,chr4,1,0
Tmem74,Tmem74,transmembrane protein 74,MGI:2443417,chr15,0,6
Tmem86a,Tmem86a,transmembrane protein 86A,MGI:1915143,chr7,2,0
ND,Tmem87b,transmembrane protein 87B,MGI:1919727,chr2,0,1
Tmepai,Tmepai,"transmembrane, prostate androgen induced RNA",MGI:1929600,chr2,6,0
ND,Tmod1,tropomodulin 1,MGI:98775,chr4,1,0
ND,Tmprss11d,"transmembrane protease, serine 11d",MGI:2385221,chr5,0,1
ND,Tmprss12,"transmembrane protease, serine 12",MGI:1922252,chr15,0,1
ND,Tmprss13,"transmembrane protease, serine 13",MGI:2682935,chr9,1,0
ND,Tmprss4,"transmembrane protease, serine 4",MGI:2384877,chr9,2,0
ND,Tmsb10,"thymosin, beta 10",MGI:109146,chr6,1,1
ND,Tmsb4x,"thymosin, beta 4, X chromosome",MGI:99510,chrX,2,0
ND,Tmtc1,transmembrane and tetratricopeptide repeat containing 1,MGI:3039590,chr6,1,0
ND,Tnfaip2,"tumor necrosis factor, alpha-induced protein 2",MGI:104960,chr12,1,0
ND,Tnfaip3,"tumor necrosis factor, alpha-induced protein 3",MGI:1196377,chr10,1,1
Casvis41,Tnfaip8,"tumor necrosis factor, alpha-induced protein 8",MGI:2147191,chr18,2,0
ND,Tnfrsf10b,"tumor necrosis factor receptor superfamily, member 10b",MGI:1341090,chr14,2,0
ND,Tnfrsf11a,"tumor necrosis factor receptor superfamily, member 11a",MGI:1314891,chr1,1,1
Tnfrsf13b,Tnfrsf13b,"tumor necrosis factor receptor superfamily, member 13b",MGI:1889411,chr11,3,0
ND,Tnfrsf13c,"tumor necrosis factor receptor superfamily, member 13c",MGI:1919299,chr15,2,0
KNC_003,Tnfrsf14,"tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)",MGI:2675303,chr4,3,0
ND,Tnfrsf17,"tumor necrosis factor receptor superfamily, member 17",MGI:1343050,chr16,1,0
Tnfrsf1a,Tnfrsf1a,"tumor necrosis factor receptor superfamily, member 1a",MGI:1314884,chr6,2,0
ND,Tnfrsf1b,"tumor necrosis factor receptor superfamily, member 1b",MGI:1314883,chr4,1,1
ND,Tnfrsf26,"tumor necrosis factor receptor superfamily, member 26",MGI:2651928,chr7,0,1
Tnfrsf8,Tnfrsf8,"tumor necrosis factor receptor superfamily, member 8",MGI:99908,chr4,2,0
ND,Tnfsf11,"tumor necrosis factor (ligand) superfamily, member 11",MGI:1100089,chr14,2,0
Tnfsf13b,Tnfsf13b,"tumor necrosis factor (ligand) superfamily, member 13b",MGI:1344376,chr8,4,0
ND,Tnfsf18,"tumor necrosis factor (ligand) superfamily, member 18",MGI:2673064,chr1,0,1
ND,Tnfsf4,"tumor necrosis factor (ligand) superfamily, member 4",MGI:104511,chr1,0,1
ND,Tnks,"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase",MGI:1341087,chr8,1,0
Tnn,Tnn,tenascin N,MGI:2665790,chr1,0,3
Dkmi13,Tnni2,"troponin I, skeletal, fast 2",MGI:105070,chr7,1,0
Dkmi13,Tnnt3,"troponin T3, skeletal, fast",MGI:109550,chr7,1,0
ND,Tnp1,transition protein 1,MGI:98784,chr1,1,0
ND,Tnp2,transition protein 2,MGI:98785,chr16,1,0
ND,Tnr,tenascin R,MGI:99516,chr1,4,2
ND,Tnrc15,trinucleotide repeat containing 15,MGI:2138584,chr1,0,1
ND,Tns3,tensin 3,MGI:2443012,chr11,1,0
Tob2,Tob2,"transducer of ERBB2, 2",MGI:1888525,chr15,6,0
ND,Tollip,toll interacting protein,MGI:1891808,chr7,0,1
ND,Tomm20,translocase of outer mitochondrial membrane 20 homolog (yeast),MGI:1915202,chr8,1,0
ND,Top3a,topoisomerase (DNA) III alpha,MGI:1197527,chr11,1,0
ND,Top3b,topoisomerase (DNA) III beta,MGI:1333803,chr16,1,0
ND,Topbp1,topoisomerase (DNA) II beta binding protein,MGI:1920018,chr9,0,1
ND,Topors,"topoisomerase I binding, arginine/serine-rich",MGI:2146189,chr4,2,0
ND,Tor1aip1,torsin A interacting protein 1,MGI:3582693,chr1,2,1
ND,Tor1aip2,torsin A interacting protein 2,MGI:3582695,chr1,0,1
ND,Tox,thymocyte selection-associated HMG box gene,MGI:2181659,chr4,0,1
ND,Tox2,TOX high mobility group box family member 2,MGI:3611233,chr2,1,0
ND,Tox3,TOX high mobility group box family member 3,MGI:3039593,chr8,0,1
ND,Tpcn1,two pore channel 1,MGI:2182472,chr5,1,0
ND,Tpcn2,two pore segment channel 2,MGI:2385297,chr7,1,0
ND,Tpd52,tumor protein D52,MGI:107749,chr3,1,0
Cri16,Tpi1,triosephosphate isomerase 1,MGI:98797,chr6,1,0
Tpk1,Tpk1,thiamine pyrophosphokinase,MGI:1352500,chr6,0,3
ND,Tpm2,"tropomyosin 2, beta",MGI:98810,chr4,0,1
ND,Tpm3,"tropomyosin 3, gamma",MGI:1890149,chr3,1,0
ND,Tpr,translocated promoter region,MGI:1922066,chr1,1,1
ND,Tpst1,protein-tyrosine sulfotransferase 1,MGI:1298231,chr5,1,0
ND,Tpst2,protein-tyrosine sulfotransferase 2,MGI:1309516,chr5,1,0
ND,Tpt1,"tumor protein, translationally-controlled 1",MGI:104890,chr14,1,1
ND,Tpte2,transmembrane phosphoinositide 3-phosphatase and tensin homolog 2,MGI:1889506,chr5,2,0
ND,Trabd,TraB domain containing,MGI:1915226,chr15,0,1
Traf1,Traf1,Tnf receptor-associated factor 1,MGI:101836,chr2,3,0
ND,Traf3,Tnf receptor-associated factor 3,MGI:108041,chr12,2,0
ND,Traf3ip2,Traf3 interacting protein 2,MGI:2143599,chr10,1,1
ND,Traf3ip3,TRAF3 interacting protein 3,MGI:2441706,chr1,1,0
ND,Trafd1,TRAF type zinc finger domain containing 1,MGI:1923551,chr5,1,0
ND,Tram2,translocating chain-associating membrane protein 2,MGI:1924817,chr1,1,0
ND,Trap1,TNF receptor-associated protein 1,MGI:1915265,chr16,1,0
ND,Trappc3,trafficking protein particle complex 3,MGI:1351486,chr4,1,0
ND,Trdmt1,tRNA aspartic acid methyltransferase 1,MGI:1274787,chr2,3,0
ND,Trerf1,transcriptional regulating factor 1,MGI:2442086,chr17,2,0
ND,Trhde,TRH-degrading enzyme,MGI:2384311,chr10,0,1
Trhr,Trhr,thyrotropin releasing hormone receptor,MGI:98824,chr15,0,4
ND,Trib1,tribbles homolog 1 (Drosophila),MGI:2443397,chr15,2,0
ND,Trib2,tribbles homolog 2 (Drosophila),MGI:2145021,chr12,1,0
ND,Trim2,tripartite motif protein 2,MGI:1933163,chr3,1,0
ND,Trim26,tripartite motif protein 26,MGI:1337056,chr17,1,0
ND,Trim28,tripartite motif protein 28,MGI:109274,chr7,1,0
ND,Trim36,tripartite motif-containing 36,MGI:106264,chr18,1,0
Trim41,Trim41,tripartite motif-containing 41,MGI:2384814,chr11,3,0
ND,Trim44,tripartite motif-containing 44,MGI:1931835,chr2,1,0
ND,Trim56,tripartite motif-containing 56,MGI:2685298,chr5,0,1
Btl37,Trim62,tripartite motif-containing 62,MGI:1914775,chr4,2,0
ND,Trio,triple functional domain (PTPRF interacting),MGI:1927230,chr15,3,1
ND,Trip13,thyroid hormone receptor interactor 13,MGI:1916966,chr13,1,0
ND,Trmt5,TRM5 tRNA methyltransferase 5 homolog (S. cerevisiae),MGI:1923607,chr12,2,0
ND,Trnt1,"tRNA nucleotidyl transferase, CCA-adding, 1",MGI:1917297,chr6,0,1
ND,Trp53,transformation related protein 53,MGI:98834,chr11,10,0
ND,Trp53inp1,transformation related protein 53 inducible nuclear protein 1,MGI:1926609,chr4,2,0
Dkmi5,Trp53rk,transformation related protein 53 regulating kinase,MGI:1914050,chr2,3,0
ND,Trpc6,"transient receptor potential cation channel, subfamily C, member 6",MGI:109523,chr9,0,1
ND,Trpm1,"transient receptor potential cation channel, subfamily M, member 1",MGI:1330305,chr7,1,0
ND,Trpv4,"transient receptor potential cation channel, subfamily V, member 4",MGI:1926945,chr5,1,0
ND,Trspap1,tRNA selenocysteine associated protein 1,MGI:1919037,chr4,2,0
ND,Tsc22d1,"TSC22 domain family, member 1",MGI:109127,chr14,1,0
ND,Tsc22d3,TSC22 domain family 3,MGI:1196284,chrX,2,0
ND,Tsg101,tumor susceptibility gene 101,MGI:106581,chr7,1,0
ND,Tsga14,testis specific gene A14,MGI:1891414,chr6,2,0
ND,Tshz2,teashirt zinc finger family member 2,MGI:2153084,chr2,1,0
ND,Tshz3,teashirt zinc finger family member 3,MGI:2442819,chr7,1,0
Btl48,Tsnax,translin-associated factor X,MGI:1855672,chr8_random,1,0
ND,Tspan11,tetraspanin 11,MGI:1915748,chr6,0,1
ND,Tspan13,tetraspanin 13,MGI:1913359,chr12,1,0
ND,Tspan14,tetraspanin 14,MGI:1196325,chr14,1,0
ND,Tspan18,tetraspanin 18,MGI:1917186,ND,1,0
ND,Tspan2,tetraspanin 2,MGI:1917997,chr3,0,1
ND,Tspan32,tetraspanin 32,MGI:1350360,chr7,2,0
ND,Tspan4,tetraspanin 4,MGI:1928097,chr7,1,0
ND,Tspan5,tetraspanin 5,MGI:1928096,chr3,2,0
ND,Tspan9,tetraspanin 9,MGI:1924558,chr6,1,0
ND,Tspyl1,"testis-specific protein, Y-encoded-like 1",MGI:1298395,chr10,1,0
ND,Tssc1,tumor suppressing subtransferable candidate 1,MGI:1289332,chr12,0,1
ND,Tssk5,testis-specific serine kinase 5,MGI:1920792,chr15,1,0
Cri41,Tst,"thiosulfate sulfurtransferase, mitochondrial",MGI:98852,chr15,1,0
ND,Ttbk2,tau tubulin kinase 2,MGI:2155779,chr2,1,0
ND,Ttc12,tetratricopeptide repeat domain 12,MGI:2444588,chr9,0,1
ND,Ttc14,tetratricopeptide repeat domain 14,MGI:1914370,chr3,1,0
ND,Ttc16,tetratricopeptide repeat domain 16,MGI:2443048,chr2,1,0
ND,Ttc21b,tetratricopeptide repeat domain 21B,MGI:1920918,chr2,1,0
ND,Ttc25,tetratricopeptide repeat domain 25,MGI:1921657,chr11,1,0
ND,Ttc29,tetratricopeptide repeat domain 29,MGI:1920551,chr8,1,0
ND,Ttc33,tetratricopeptide repeat domain 33,MGI:1914765,chr15,0,1
ND,Ttc35,tetratricopeptide repeat domain 35,MGI:1913986,chr15,0,1
ND,Ttf1,transcription termination factor 1,MGI:105044,chr2,2,0
ND,Ttpa,tocopherol (alpha) transfer protein,MGI:1354168,chr4,0,1
ND,Ttyh1,tweety homolog 1 (Drosophila),MGI:1889007,chr7,1,0
ND,Tuba1a,"tubulin, alpha 1A",MGI:98869,chr15,3,0
ND,Tuba3b,"tubulin, alpha 3B",MGI:1095408,chr6,1,0
ND,Tuba8,"tubulin, alpha 8",MGI:1858225,chr6,1,0
ND,Tubb2a,"tubulin, beta 2a",MGI:107861,chr13,1,0
ND,Tubb2b,"tubulin, beta 2b",MGI:1920960,chr13,1,0
ND,Tubb3,"tubulin, beta 3",MGI:107813,chr8,3,0
ND,Tube1,epsilon-tubulin 1,MGI:1919174,chr10,0,1
ND,Tulp3,tubby-like protein 3,MGI:1329045,chr6,0,1
ND,Tusc1,tumor suppressor candidate 1,MGI:2684283,chr4,1,1
ND,Twf2,"twinfilin, actin-binding protein, homolog 2 (Drosophila)",MGI:1346078,chr9,1,0
ND,Twistnb,TWIST neighbor,MGI:106292,chr12,1,0
ND,Txlnb,taxilin beta,MGI:2671945,chr10,1,0
ND,Txndc10,thioredoxin domain containing 10,MGI:2442418,chr18,1,0
ND,Txndc5,thioredoxin domain containing 5,MGI:2145316,chr13,1,0
ND,Txnip,thioredoxin interacting protein,MGI:1889549,chr3,1,0
ND,Txnrd1,thioredoxin reductase 1,MGI:1354175,chr10,2,0
ND,Txnrd3,thioredoxin reductase 3,MGI:2386711,chr6,1,0
ND,Tyms,thymidylate synthase,MGI:98878,chr5,1,0
ND,Tyrobp,TYRO protein tyrosine kinase binding protein,MGI:1277211,chr7,2,0
ND,Tyw1,tRNA-yW synthesizing protein 1 homolog (S. cerevisiae),MGI:2141161,chr5,1,0
ND,Tyw3,tRNA-yW synthesizing protein 3 homolog (S. cerevisiae),MGI:2445040,chr3,1,0
ND,U2af1l4,U2 small nuclear RNA auxiliary factor 1-like 4,MGI:2678374,ND,1,0
ND,Ubac2,ubiquitin associated domain containing 2,MGI:1916139,chr14,4,0
ND,Ubb,ubiquitin B,MGI:98888,chr11,1,0
ND,Ubc,ubiquitin C,MGI:98889,chr5,3,0
ND,Ube1dc1,ubiquitin-activating enzyme E1-domain containing 1,MGI:1913913,chr9,1,0
ND,Ube1l,ubiquitin-activating enzyme E1-like,MGI:1349462,chr9,1,0
Ube2d2,Ube2d2,ubiquitin-conjugating enzyme E2D 2,MGI:1930715,chr18,3,0
ND,Ube2e3,"ubiquitin-conjugating enzyme E2E 3, UBC4/5 homolog (yeast)",MGI:107412,chr2,1,0
ND,Ube2g1,"ubiquitin-conjugating enzyme E2G 1 (UBC7 homolog, C. elegans)",MGI:1914378,chr11,0,1
ND,Ube2r2,ubiquitin-conjugating enzyme E2R 2,MGI:1914865,chr4,1,0
ND,Ube2v2,ubiquitin-conjugating enzyme E2 variant 2,MGI:1917870,chr16,1,0
ND,Ube2w,ubiquitin-conjugating enzyme E2W (putative),MGI:1914049,chr1,1,1
